Restaurant ID,Restaurant Name,Location,Cuisine,Average Cost (per person),Rating,Votes,Sales (₹),Online Order
R107710,Restaurant_7710,Pune,North Indian,386,4.4,2244,496200,No
R107711,Restaurant_7711,Bangalore,North Indian,1453,4.5,951,611386,No
R107712,Restaurant_7712,Chennai,Mexican,1217,2.6,719,1342889,No
R107713,Restaurant_7713,Chennai,South Indian,1031,3.1,1933,1674157,Yes
R107714,Restaurant_7714,Mumbai,Japanese,915,4.4,189,511660,No
R107715,Restaurant_7715,Lucknow,Fast Food,1086,3.4,2752,1158806,Yes
R107716,Restaurant_7716,Mumbai,Fast Food,508,3.7,2718,187404,No
R107717,Restaurant_7717,Hyderabad,Fast Food,795,4.6,1496,407000,Yes
R107718,Restaurant_7718,Hyderabad,Mexican,839,2.7,2968,1407484,No
R107719,Restaurant_7719,Hyderabad,Italian,611,4.2,3953,1688365,Yes
R107720,Restaurant_7720,Kolkata,Chinese,250,3.0,4209,1119071,Yes
R107721,Restaurant_7721,Mumbai,Fast Food,841,2.7,1344,1018054,Yes
R107722,Restaurant_7722,Kolkata,Italian,1133,4.2,917,1123515,No
R107723,Restaurant_7723,Pune,South Indian,918,2.8,2932,561373,Yes
R107724,Restaurant_7724,Lucknow,Fast Food,417,4.4,4658,429289,No
R107725,Restaurant_7725,Bangalore,Japanese,1032,3.0,1466,72701,Yes
R107726,Restaurant_7726,Ahmedabad,Continental,557,2.6,3122,1069492,No
R107727,Restaurant_7727,Mumbai,Thai,1210,2.7,3382,396297,Yes
R107728,Restaurant_7728,Ahmedabad,Fast Food,617,4.6,4923,1356569,Yes
R107729,Restaurant_7729,Chennai,Chinese,408,3.4,2632,950125,Yes
R107730,Restaurant_7730,Mumbai,Continental,658,3.3,408,1033509,No
R107731,Restaurant_7731,Pune,Japanese,458,3.7,1550,1300683,No
R107732,Restaurant_7732,Mumbai,Mexican,1446,4.1,1988,566407,Yes
R107733,Restaurant_7733,Kolkata,Thai,774,2.6,864,500397,Yes
R107734,Restaurant_7734,Lucknow,Mexican,259,4.7,645,1814127,Yes
R107735,Restaurant_7735,Bangalore,Chinese,828,4.9,276,438173,Yes
R107736,Restaurant_7736,Jaipur,Thai,1433,3.5,3045,210278,Yes
R107737,Restaurant_7737,Bangalore,Chinese,891,3.5,3885,1252704,Yes
R107738,Restaurant_7738,Bangalore,Mexican,1056,4.7,4962,93129,Yes
R107739,Restaurant_7739,Chennai,Japanese,417,3.6,3368,709683,No
R107740,Restaurant_7740,Pune,Thai,1205,4.6,2114,509740,No
R107741,Restaurant_7741,Ahmedabad,Mughlai,1089,2.6,2401,1018087,Yes
R107742,Restaurant_7742,Pune,Italian,960,3.7,1587,1980414,Yes
R107743,Restaurant_7743,Jaipur,Japanese,1350,4.9,1414,916186,Yes
R107744,Restaurant_7744,Chennai,Thai,253,3.1,2878,1072504,Yes
R107745,Restaurant_7745,Lucknow,Chinese,1409,3.2,1134,1344549,No
R107746,Restaurant_7746,Bangalore,Chinese,1266,4.1,316,914858,No
R107747,Restaurant_7747,Kolkata,South Indian,350,4.8,1320,488323,Yes
R107748,Restaurant_7748,Chennai,Japanese,1048,3.0,84,1480433,Yes
R107749,Restaurant_7749,Hyderabad,Chinese,892,4.8,4931,385163,Yes
R107750,Restaurant_7750,Mumbai,North Indian,1074,4.2,117,963464,Yes
R107751,Restaurant_7751,Pune,Italian,746,5.0,238,305264,Yes
R107752,Restaurant_7752,Chennai,Mexican,1208,4.3,4186,724964,Yes
R107753,Restaurant_7753,Hyderabad,Continental,1290,4.2,4753,634087,Yes
R107754,Restaurant_7754,Ahmedabad,South Indian,837,4.5,732,136547,Yes
R107755,Restaurant_7755,Jaipur,Chinese,1069,2.9,3004,839872,Yes
R107756,Restaurant_7756,Jaipur,North Indian,937,4.9,3188,573587,Yes
R107757,Restaurant_7757,Bangalore,South Indian,548,2.9,1381,1431988,Yes
R107758,Restaurant_7758,Bangalore,North Indian,746,2.6,3240,1051828,No
R107759,Restaurant_7759,Chennai,South Indian,266,4.2,902,1365872,Yes
R107760,Restaurant_7760,Chennai,Chinese,511,3.0,3108,1223022,Yes
R107761,Restaurant_7761,Lucknow,North Indian,353,4.4,806,603633,Yes
R107762,Restaurant_7762,Mumbai,Thai,1319,4.5,4046,695993,No
R107763,Restaurant_7763,Delhi,Japanese,593,3.1,1744,321645,Yes
R107764,Restaurant_7764,Ahmedabad,Continental,876,2.7,1357,1332564,Yes
R107765,Restaurant_7765,Bangalore,Mexican,1010,3.8,2645,1050104,No
R107766,Restaurant_7766,Delhi,Continental,1470,4.7,1268,993788,No
R107767,Restaurant_7767,Delhi,Mexican,1017,4.6,533,1250854,Yes
R107768,Restaurant_7768,Mumbai,Mughlai,916,2.8,4733,1528460,Yes
R107769,Restaurant_7769,Kolkata,Italian,1404,4.9,4038,175044,No
R107770,Restaurant_7770,Kolkata,Mughlai,1376,3.2,3599,228942,Yes
R107771,Restaurant_7771,Bangalore,Fast Food,511,3.4,1171,1266780,Yes
R107772,Restaurant_7772,Hyderabad,Chinese,544,2.9,331,1145675,No
R107773,Restaurant_7773,Mumbai,Thai,397,3.4,679,1968715,Yes
R107774,Restaurant_7774,Mumbai,Japanese,1063,4.1,2516,1279517,No
R107775,Restaurant_7775,Pune,Thai,910,3.8,4368,1222176,Yes
R107776,Restaurant_7776,Delhi,Continental,805,4.6,4225,274418,Yes
R107777,Restaurant_7777,Pune,Mexican,505,4.1,4971,1102433,No
R107778,Restaurant_7778,Delhi,Mughlai,390,3.2,2779,1581774,No
R107779,Restaurant_7779,Kolkata,Thai,378,3.9,3514,1919963,Yes
R107780,Restaurant_7780,Bangalore,Mughlai,770,2.7,2431,1937912,Yes
R107781,Restaurant_7781,Ahmedabad,Italian,1080,4.0,2986,390111,Yes
R107782,Restaurant_7782,Kolkata,Italian,1004,3.5,1401,781357,Yes
R107783,Restaurant_7783,Mumbai,Mexican,678,2.7,2355,312924,Yes
R107784,Restaurant_7784,Ahmedabad,Fast Food,416,3.3,3488,1783499,Yes
R107785,Restaurant_7785,Chennai,Thai,1302,4.7,886,1752475,Yes
R107786,Restaurant_7786,Ahmedabad,Japanese,369,4.0,3499,67013,Yes
R107787,Restaurant_7787,Ahmedabad,Mughlai,1255,4.8,4600,1464753,Yes
R107788,Restaurant_7788,Kolkata,Mughlai,710,3.5,2116,1463554,Yes
R107789,Restaurant_7789,Mumbai,Italian,1193,4.9,3051,1104240,Yes
R107790,Restaurant_7790,Ahmedabad,Chinese,1210,3.4,482,811285,Yes
R107791,Restaurant_7791,Kolkata,Mexican,531,4.4,4397,1479329,Yes
R107792,Restaurant_7792,Kolkata,Mughlai,188,3.3,4941,1908626,Yes
R107793,Restaurant_7793,Ahmedabad,Italian,1282,2.8,3964,983685,No
R107794,Restaurant_7794,Delhi,Italian,578,4.6,3683,814933,Yes
R107795,Restaurant_7795,Mumbai,North Indian,1237,4.4,3007,148083,Yes
R107796,Restaurant_7796,Jaipur,Mughlai,1348,4.6,2835,1699718,Yes
R107797,Restaurant_7797,Ahmedabad,North Indian,940,3.2,270,265422,Yes
R107798,Restaurant_7798,Pune,Japanese,181,4.3,2210,1940737,Yes
R107799,Restaurant_7799,Pune,Japanese,1094,3.0,4705,1093925,Yes
R107800,Restaurant_7800,Chennai,Italian,680,2.5,2294,1666966,Yes
R107801,Restaurant_7801,Mumbai,Chinese,255,4.7,3858,1935633,Yes
R107802,Restaurant_7802,Kolkata,Chinese,631,3.8,829,1189167,Yes
R107803,Restaurant_7803,Lucknow,North Indian,355,5.0,2312,1980382,No
R107804,Restaurant_7804,Bangalore,Italian,1420,3.5,4781,559973,No
R107805,Restaurant_7805,Hyderabad,North Indian,984,4.9,1089,329088,Yes
R107806,Restaurant_7806,Lucknow,Mexican,238,4.0,2330,1163509,Yes
R107807,Restaurant_7807,Mumbai,North Indian,1489,3.8,1853,1494487,Yes
R107808,Restaurant_7808,Mumbai,Fast Food,1184,3.3,1438,768215,Yes
R107809,Restaurant_7809,Ahmedabad,Mughlai,1222,4.6,3558,519603,No
R107810,Restaurant_7810,Ahmedabad,Japanese,1045,4.6,2168,1899811,Yes
R107811,Restaurant_7811,Lucknow,South Indian,1344,3.5,3833,909428,Yes
R107812,Restaurant_7812,Kolkata,Italian,292,4.3,4105,781847,Yes
R107813,Restaurant_7813,Chennai,Chinese,356,3.6,1632,1326749,Yes
R107814,Restaurant_7814,Ahmedabad,Thai,658,4.3,4067,1461027,No
R107815,Restaurant_7815,Hyderabad,Mughlai,1374,5.0,3495,1766344,Yes
R107816,Restaurant_7816,Hyderabad,South Indian,154,3.2,507,1069800,Yes
R107817,Restaurant_7817,Chennai,Fast Food,360,4.1,4356,1458977,Yes
R107818,Restaurant_7818,Delhi,Thai,178,3.4,2868,608517,Yes
R107819,Restaurant_7819,Delhi,Chinese,1363,3.9,3381,1865278,Yes
R107820,Restaurant_7820,Mumbai,Fast Food,337,4.7,726,1390180,No
R107821,Restaurant_7821,Ahmedabad,Chinese,1323,3.4,2192,79796,Yes
R107822,Restaurant_7822,Pune,Chinese,674,2.7,1463,1574606,Yes
R107823,Restaurant_7823,Lucknow,Italian,1095,4.5,955,1926974,No
R107824,Restaurant_7824,Jaipur,Thai,306,3.9,3441,1471498,Yes
R107825,Restaurant_7825,Chennai,Mexican,229,3.6,4041,907246,No
R107826,Restaurant_7826,Mumbai,North Indian,1446,3.0,2272,1033557,Yes
R107827,Restaurant_7827,Pune,North Indian,809,2.7,161,1629689,Yes
R107828,Restaurant_7828,Ahmedabad,Mughlai,775,3.2,3429,615110,Yes
R107829,Restaurant_7829,Pune,Chinese,381,4.3,3923,1955843,Yes
R107830,Restaurant_7830,Pune,Mughlai,309,3.5,3201,426238,Yes
R107831,Restaurant_7831,Chennai,Thai,493,3.9,1994,1466403,Yes
R107832,Restaurant_7832,Mumbai,Chinese,1462,2.7,2550,228075,Yes
R107833,Restaurant_7833,Kolkata,Chinese,354,2.8,462,411448,Yes
R107834,Restaurant_7834,Hyderabad,South Indian,1144,2.5,4118,987635,Yes
R107835,Restaurant_7835,Lucknow,Japanese,987,4.2,2701,1566159,Yes
R107836,Restaurant_7836,Mumbai,North Indian,454,3.2,235,1866359,Yes
R107837,Restaurant_7837,Jaipur,Thai,819,4.9,1626,1951273,Yes
R107838,Restaurant_7838,Pune,Fast Food,549,3.3,3208,1324508,No
R107839,Restaurant_7839,Kolkata,Fast Food,255,3.4,4127,992512,No
R107840,Restaurant_7840,Chennai,Mexican,1255,3.7,100,269779,Yes
R107841,Restaurant_7841,Bangalore,Continental,491,3.3,1219,463537,Yes
R107842,Restaurant_7842,Lucknow,Thai,1135,4.5,4500,1494602,Yes
R107843,Restaurant_7843,Lucknow,Continental,1101,4.7,85,1003209,No
R107844,Restaurant_7844,Hyderabad,South Indian,198,2.5,326,89231,No
R107845,Restaurant_7845,Bangalore,Fast Food,355,4.1,2514,985009,No
R107846,Restaurant_7846,Ahmedabad,Thai,1391,4.2,938,1898143,No
R107847,Restaurant_7847,Bangalore,Chinese,940,4.9,453,261641,No
R107848,Restaurant_7848,Pune,Japanese,1495,3.4,4659,1288870,Yes
R107849,Restaurant_7849,Pune,Italian,380,3.0,2663,1652702,Yes
R107850,Restaurant_7850,Pune,Japanese,1032,3.8,2538,987304,Yes
R107851,Restaurant_7851,Pune,Mexican,875,3.6,4035,105132,Yes
R107852,Restaurant_7852,Mumbai,Fast Food,433,4.5,3089,1244339,No
R107853,Restaurant_7853,Lucknow,Mughlai,425,4.8,2172,683726,Yes
R107854,Restaurant_7854,Bangalore,Mughlai,582,2.7,1222,1632670,Yes
R107855,Restaurant_7855,Lucknow,Italian,1358,4.6,4659,868020,Yes
R107856,Restaurant_7856,Jaipur,Fast Food,782,4.8,2637,1237170,Yes
R107857,Restaurant_7857,Bangalore,Thai,365,4.8,339,1422589,Yes
R107858,Restaurant_7858,Mumbai,Chinese,246,4.4,2278,1673078,Yes
R107859,Restaurant_7859,Jaipur,Mexican,1104,4.4,2363,1925246,No
R107860,Restaurant_7860,Lucknow,Mughlai,1292,2.5,4228,1196404,Yes
R107861,Restaurant_7861,Jaipur,Italian,514,4.8,1934,830712,Yes
R107862,Restaurant_7862,Hyderabad,Japanese,1157,3.4,3886,956587,Yes
R107863,Restaurant_7863,Jaipur,Chinese,767,2.6,1633,963836,No
R107864,Restaurant_7864,Bangalore,Mughlai,546,3.5,1719,1505389,No
R107865,Restaurant_7865,Pune,Japanese,607,4.3,2296,513302,Yes
R107866,Restaurant_7866,Pune,Thai,467,3.6,697,1464467,Yes
R107867,Restaurant_7867,Ahmedabad,Japanese,531,4.4,3204,1544368,No
R107868,Restaurant_7868,Lucknow,Chinese,291,3.8,315,1759870,Yes
R107869,Restaurant_7869,Hyderabad,Japanese,606,3.2,3538,284798,Yes
R107870,Restaurant_7870,Bangalore,Thai,650,3.0,2967,377889,No
R107871,Restaurant_7871,Bangalore,Mexican,472,3.6,2828,439710,Yes
R107872,Restaurant_7872,Chennai,Chinese,1149,2.6,68,571085,No
R107873,Restaurant_7873,Delhi,Mexican,417,3.6,3651,665266,Yes
R107874,Restaurant_7874,Lucknow,Italian,636,2.7,4516,414388,Yes
R107875,Restaurant_7875,Bangalore,Fast Food,1027,4.7,3144,392459,No
R107876,Restaurant_7876,Kolkata,Japanese,828,3.9,3877,1000447,Yes
R107877,Restaurant_7877,Bangalore,South Indian,1333,4.1,4764,253862,Yes
R107878,Restaurant_7878,Chennai,Mexican,163,3.2,692,1824328,No
R107879,Restaurant_7879,Jaipur,Thai,1153,3.1,1595,1184025,Yes
R107880,Restaurant_7880,Mumbai,Mughlai,854,4.3,2476,451624,Yes
R107881,Restaurant_7881,Mumbai,Mexican,304,4.2,866,1480933,Yes
R107882,Restaurant_7882,Kolkata,Mughlai,250,2.8,2921,233134,Yes
R107883,Restaurant_7883,Kolkata,Japanese,721,3.1,2187,1800422,No
R107884,Restaurant_7884,Ahmedabad,Italian,1216,4.9,2241,230827,Yes
R107885,Restaurant_7885,Mumbai,North Indian,1366,3.3,2718,1145084,No
R107886,Restaurant_7886,Jaipur,Chinese,1484,2.6,913,1354270,Yes
R107887,Restaurant_7887,Mumbai,Mughlai,770,2.7,4349,225335,Yes
R107888,Restaurant_7888,Delhi,Mughlai,1164,4.4,3677,1853059,Yes
R107889,Restaurant_7889,Lucknow,Chinese,614,4.4,3641,1941757,No
R107890,Restaurant_7890,Mumbai,North Indian,1336,3.5,3422,427893,Yes
R107891,Restaurant_7891,Pune,Japanese,500,2.9,1980,716023,No
R107892,Restaurant_7892,Ahmedabad,Thai,383,3.7,2250,1634526,Yes
R107893,Restaurant_7893,Chennai,Fast Food,552,3.3,578,130752,Yes
R107894,Restaurant_7894,Kolkata,Mughlai,500,3.4,4112,249620,Yes
R107895,Restaurant_7895,Delhi,North Indian,1340,3.2,4484,298715,Yes
R107896,Restaurant_7896,Kolkata,North Indian,1321,2.7,3633,1027474,Yes
R107897,Restaurant_7897,Ahmedabad,Italian,177,4.5,1582,1950728,Yes
R107898,Restaurant_7898,Bangalore,Mughlai,408,4.0,605,823496,Yes
R107899,Restaurant_7899,Delhi,Mexican,769,4.6,3942,679010,Yes
R107900,Restaurant_7900,Hyderabad,Japanese,1025,3.8,2850,206249,No
R107901,Restaurant_7901,Delhi,Thai,1384,5.0,980,198765,No
R107902,Restaurant_7902,Ahmedabad,North Indian,692,4.9,2648,1329323,Yes
R107903,Restaurant_7903,Chennai,Italian,602,3.2,4243,931169,Yes
R107904,Restaurant_7904,Delhi,Italian,846,3.5,842,1640260,Yes
R107905,Restaurant_7905,Ahmedabad,Chinese,553,4.4,2519,1293891,Yes
R107906,Restaurant_7906,Jaipur,Mughlai,1168,4.4,4085,862862,Yes
R107907,Restaurant_7907,Lucknow,North Indian,1239,4.8,4225,443222,Yes
R107908,Restaurant_7908,Mumbai,Thai,1032,4.1,4433,1090571,No
R107909,Restaurant_7909,Jaipur,Mexican,724,3.7,2944,316189,Yes
R107910,Restaurant_7910,Ahmedabad,South Indian,1401,3.4,1819,1296807,No
R107911,Restaurant_7911,Pune,South Indian,1274,3.5,3967,1746883,Yes
R107912,Restaurant_7912,Bangalore,Mexican,572,4.6,3200,916802,Yes
R107913,Restaurant_7913,Mumbai,North Indian,1312,5.0,4216,451470,Yes
R107914,Restaurant_7914,Pune,Mughlai,1304,2.6,4408,1811720,No
R107915,Restaurant_7915,Chennai,Thai,698,4.0,761,854183,Yes
R107916,Restaurant_7916,Kolkata,Chinese,617,3.8,2627,837018,Yes
R107917,Restaurant_7917,Hyderabad,Mughlai,260,3.4,4930,1737930,Yes
R107918,Restaurant_7918,Mumbai,Fast Food,302,4.6,4355,916598,Yes
R107919,Restaurant_7919,Jaipur,Mughlai,1066,3.9,4100,1423866,Yes
R107920,Restaurant_7920,Bangalore,Mughlai,911,3.3,2214,387127,No
R107921,Restaurant_7921,Pune,Japanese,1415,3.6,3198,527623,No
R107922,Restaurant_7922,Ahmedabad,North Indian,869,3.4,4460,1666265,Yes
R107923,Restaurant_7923,Mumbai,Chinese,1029,3.6,1996,1409607,Yes
R107924,Restaurant_7924,Kolkata,Japanese,831,2.7,1622,1856186,Yes
R107925,Restaurant_7925,Ahmedabad,North Indian,918,2.8,4406,1558064,Yes
R107926,Restaurant_7926,Pune,Continental,428,4.1,3695,168035,Yes
R107927,Restaurant_7927,Bangalore,Chinese,512,4.2,249,1615545,Yes
R107928,Restaurant_7928,Delhi,North Indian,1348,4.1,2427,1357327,Yes
R107929,Restaurant_7929,Kolkata,South Indian,750,4.4,4118,271141,Yes
R107930,Restaurant_7930,Ahmedabad,Japanese,1308,4.9,139,664498,Yes
R107931,Restaurant_7931,Kolkata,Continental,443,4.7,640,65218,No
R107932,Restaurant_7932,Chennai,Chinese,1020,3.5,141,1764587,Yes
R107933,Restaurant_7933,Ahmedabad,Fast Food,1379,3.0,3707,1536051,Yes
R107934,Restaurant_7934,Mumbai,Thai,1491,3.3,2153,1221869,Yes
R107935,Restaurant_7935,Delhi,Fast Food,222,4.0,3865,1158293,Yes
R107936,Restaurant_7936,Delhi,South Indian,408,4.6,2015,442253,Yes
R107937,Restaurant_7937,Hyderabad,South Indian,1321,4.3,4206,1088464,Yes
R107938,Restaurant_7938,Kolkata,Mexican,1398,3.9,2214,1157705,No
R107939,Restaurant_7939,Jaipur,Mexican,1278,4.0,639,549139,Yes
R107940,Restaurant_7940,Delhi,Fast Food,505,3.8,4381,379112,No
R107941,Restaurant_7941,Delhi,Japanese,1434,4.9,2130,1701110,Yes
R107942,Restaurant_7942,Chennai,Mughlai,720,4.5,3688,1228250,Yes
R107943,Restaurant_7943,Lucknow,North Indian,722,4.5,3364,1078325,Yes
R107944,Restaurant_7944,Chennai,Thai,966,3.8,835,944522,Yes
R107945,Restaurant_7945,Chennai,Continental,1243,3.3,4166,636404,No
R107946,Restaurant_7946,Lucknow,Thai,596,2.5,1938,1208655,No
R107947,Restaurant_7947,Kolkata,South Indian,932,2.6,4095,1340955,Yes
R107948,Restaurant_7948,Ahmedabad,Mexican,1430,2.6,3834,817900,Yes
R107949,Restaurant_7949,Bangalore,Mughlai,1058,5.0,1227,130481,Yes
R107950,Restaurant_7950,Jaipur,Italian,1093,2.8,1327,1770657,No
R107951,Restaurant_7951,Delhi,Chinese,1045,2.9,3015,1823813,Yes
R107952,Restaurant_7952,Hyderabad,Italian,1079,3.7,351,1024472,No
R107953,Restaurant_7953,Jaipur,Italian,786,3.7,2394,1561627,No
R107954,Restaurant_7954,Ahmedabad,Japanese,1075,4.8,4918,925400,Yes
R107955,Restaurant_7955,Lucknow,Japanese,680,2.7,3265,968720,Yes
R107956,Restaurant_7956,Jaipur,Mexican,268,4.9,3365,1536662,Yes
R107957,Restaurant_7957,Delhi,Italian,215,3.0,4564,594102,Yes
R107958,Restaurant_7958,Jaipur,Continental,394,4.9,111,924025,Yes
R107959,Restaurant_7959,Bangalore,South Indian,206,3.9,907,1929293,Yes
R107960,Restaurant_7960,Lucknow,Italian,1217,4.1,587,453739,Yes
R107961,Restaurant_7961,Jaipur,Mughlai,673,3.3,1390,298025,Yes
R107962,Restaurant_7962,Delhi,Chinese,573,4.0,4841,1915315,Yes
R107963,Restaurant_7963,Delhi,North Indian,544,4.3,867,1365388,No
R107964,Restaurant_7964,Jaipur,Mexican,599,2.5,3157,1651063,Yes
R107965,Restaurant_7965,Kolkata,Mexican,1430,2.6,1024,943109,No
R107966,Restaurant_7966,Hyderabad,Fast Food,1103,5.0,4687,1186186,No
R107967,Restaurant_7967,Pune,Mughlai,912,3.6,3702,300829,Yes
R107968,Restaurant_7968,Chennai,Japanese,592,4.8,3353,1849084,No
R107969,Restaurant_7969,Lucknow,South Indian,1116,4.3,1761,145454,Yes
R107970,Restaurant_7970,Pune,Continental,1041,3.4,839,1836063,Yes
R107971,Restaurant_7971,Ahmedabad,Mughlai,683,2.9,2130,1329145,Yes
R107972,Restaurant_7972,Ahmedabad,Thai,306,4.9,630,1528794,Yes
R107973,Restaurant_7973,Delhi,North Indian,238,4.0,2091,1293338,Yes
R107974,Restaurant_7974,Ahmedabad,Chinese,351,3.0,401,439373,No
R107975,Restaurant_7975,Kolkata,Fast Food,1129,4.2,2352,231413,No
R107976,Restaurant_7976,Hyderabad,Mughlai,611,2.7,1123,824712,Yes
R107977,Restaurant_7977,Ahmedabad,Fast Food,858,4.7,2081,1460682,Yes
R107978,Restaurant_7978,Bangalore,North Indian,603,2.7,4418,663771,Yes
R107979,Restaurant_7979,Hyderabad,Italian,529,3.1,1932,722169,Yes
R107980,Restaurant_7980,Kolkata,Fast Food,550,2.7,4395,590094,Yes
R107981,Restaurant_7981,Pune,Mexican,1252,2.8,1310,1225033,No
R107982,Restaurant_7982,Hyderabad,Japanese,700,3.8,281,567525,Yes
R107983,Restaurant_7983,Hyderabad,Italian,1085,4.2,1006,579317,Yes
R107984,Restaurant_7984,Pune,Mughlai,1162,4.5,4779,1890072,Yes
R107985,Restaurant_7985,Kolkata,Chinese,1127,4.2,4387,988745,No
R107986,Restaurant_7986,Ahmedabad,Mexican,810,3.4,2231,148872,Yes
R107987,Restaurant_7987,Delhi,North Indian,1052,3.9,1144,961938,No
R107988,Restaurant_7988,Lucknow,Italian,594,4.8,3979,623670,Yes
R107989,Restaurant_7989,Pune,Mexican,201,3.5,3586,214834,No
R107990,Restaurant_7990,Pune,Japanese,1424,3.1,3542,1228867,Yes
R107991,Restaurant_7991,Pune,Italian,478,3.8,3431,1457261,Yes
R107992,Restaurant_7992,Pune,South Indian,919,3.2,1352,1337800,Yes
R107993,Restaurant_7993,Lucknow,South Indian,647,3.2,4364,1228521,No
R107994,Restaurant_7994,Lucknow,Italian,274,4.4,746,512791,Yes
R107995,Restaurant_7995,Ahmedabad,Italian,353,4.7,356,1080197,Yes
R107996,Restaurant_7996,Jaipur,South Indian,917,3.8,2073,1399407,Yes
R107997,Restaurant_7997,Jaipur,Mughlai,792,4.4,363,374999,Yes
R107998,Restaurant_7998,Mumbai,Fast Food,1194,3.0,3524,506556,Yes
R107999,Restaurant_7999,Pune,Chinese,739,3.9,1452,626065,Yes
R108000,Restaurant_8000,Pune,Mexican,511,4.1,4426,556244,Yes
R108001,Restaurant_8001,Hyderabad,Mexican,510,3.7,3448,894812,No
R108002,Restaurant_8002,Jaipur,North Indian,1289,2.8,84,955558,Yes
R108003,Restaurant_8003,Ahmedabad,Chinese,204,4.3,2167,541131,Yes
R108004,Restaurant_8004,Delhi,Continental,441,4.6,409,395676,Yes
R108005,Restaurant_8005,Mumbai,South Indian,1224,4.1,457,1598626,Yes
R108006,Restaurant_8006,Mumbai,Continental,991,2.9,4725,1293159,No
R108007,Restaurant_8007,Ahmedabad,Japanese,934,2.7,4751,1040242,Yes
R108008,Restaurant_8008,Delhi,Chinese,403,3.3,3159,260893,Yes
R108009,Restaurant_8009,Hyderabad,Thai,641,2.6,3983,1999507,Yes
R108010,Restaurant_8010,Lucknow,North Indian,1134,4.6,2142,56041,No
R108011,Restaurant_8011,Chennai,Italian,722,4.3,186,869785,No
R108012,Restaurant_8012,Jaipur,Japanese,1008,3.9,2920,497973,Yes
R108013,Restaurant_8013,Pune,Fast Food,1142,4.7,1028,1623285,Yes
R108014,Restaurant_8014,Ahmedabad,Thai,1110,2.8,4965,1140849,No
R108015,Restaurant_8015,Jaipur,Chinese,374,4.3,1534,1706097,Yes
R108016,Restaurant_8016,Pune,Chinese,252,2.9,2464,636770,Yes
R108017,Restaurant_8017,Chennai,Continental,1119,2.7,3426,201298,No
R108018,Restaurant_8018,Chennai,Mughlai,1221,2.8,516,719299,Yes
R108019,Restaurant_8019,Lucknow,Continental,886,4.9,4983,1400947,Yes
R108020,Restaurant_8020,Kolkata,Mexican,382,3.6,1024,549459,Yes
R108021,Restaurant_8021,Chennai,Continental,377,2.6,4768,1383625,Yes
R108022,Restaurant_8022,Jaipur,Mughlai,1156,4.0,1972,509929,No
R108023,Restaurant_8023,Bangalore,Fast Food,671,3.0,2647,1174042,Yes
R108024,Restaurant_8024,Bangalore,Japanese,162,2.5,2701,739794,Yes
R108025,Restaurant_8025,Pune,South Indian,594,4.4,1849,701391,No
R108026,Restaurant_8026,Pune,Chinese,489,2.9,1065,939264,Yes
R108027,Restaurant_8027,Kolkata,Italian,1497,4.9,1798,540248,No
R108028,Restaurant_8028,Bangalore,Continental,747,4.0,3367,319101,No
R108029,Restaurant_8029,Pune,Thai,306,2.7,734,113425,Yes
R108030,Restaurant_8030,Chennai,Fast Food,805,3.0,3200,1998941,Yes
R108031,Restaurant_8031,Pune,North Indian,1152,4.0,1506,1369426,No
R108032,Restaurant_8032,Mumbai,Chinese,1331,3.3,418,1527889,Yes
R108033,Restaurant_8033,Kolkata,Mughlai,1358,3.8,4496,514213,Yes
R108034,Restaurant_8034,Ahmedabad,Mexican,947,4.5,4663,1037637,No
R108035,Restaurant_8035,Delhi,Mughlai,640,4.5,1394,1992492,Yes
R108036,Restaurant_8036,Hyderabad,Continental,984,4.2,4167,1291504,Yes
R108037,Restaurant_8037,Delhi,Japanese,1101,4.7,228,1911001,No
R108038,Restaurant_8038,Delhi,Mexican,506,3.0,2805,1545918,Yes
R108039,Restaurant_8039,Lucknow,Thai,866,2.9,1182,1152900,Yes
R108040,Restaurant_8040,Ahmedabad,Mughlai,511,4.5,1529,830965,No
R108041,Restaurant_8041,Pune,Thai,1397,3.3,3116,289764,Yes
R108042,Restaurant_8042,Lucknow,North Indian,1377,3.8,4078,1149742,Yes
R108043,Restaurant_8043,Delhi,Thai,157,4.4,4676,548338,Yes
R108044,Restaurant_8044,Mumbai,Chinese,621,3.5,2461,1991954,No
R108045,Restaurant_8045,Hyderabad,Fast Food,321,2.8,1970,588194,Yes
R108046,Restaurant_8046,Delhi,Mexican,245,4.2,2522,1582437,Yes
R108047,Restaurant_8047,Bangalore,Chinese,823,4.5,1008,1388211,Yes
